ts_code,name,call_put,exercise_price,list_date,delist_date,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,expire_date,days_to_expire,price_diff
10005905.SH,南方中证500ETF期权2403认购4.90,C,4.9,20230822,20240327,2024-01-23,SSE,0.104,0.104,0.104,0.1818,0.1024,0.1664,0.1664,7291.0,1106.9183,3398.0,2024-03-27,64,0.04800000000000004
10006205.SH,南方中证500ETF期权2406认购4.921,C,4.921,20231026,20240626,2024-01-23,SSE,0.1498,0.1498,0.1485,0.2075,0.1485,0.1973,0.1973,5210.0,992.8048,4247.0,2024-06-26,155,0.027000000000000135
10006310.SH,南方中证500ETF期权2401认购5.00,C,5.0,20231123,20240124,2024-01-24,SSE,0.0058,0.0058,0.0112,0.0213,0.0003,0.0017,0.018,119034.0,712.356,3281.0,2024-01-24,0,0.017999999999999794
10006540.SH,南方中证500ETF期权2402认购5.00,C,5.0,20231228,20240228,2024-01-24,SSE,0.0939,0.0939,0.105,0.133,0.066,0.1269,0.1269,79872.0,7711.0636,23051.0,2024-02-28,35,0.017999999999999794
10005801.SH,南方中证500ETF期权2403认购5.00,C,5.0,20230727,20240327,2024-01-24,SSE,0.1233,0.1233,0.1205,0.23,0.093,0.1535,0.1535,17705.0,2112.8621,9872.0,2024-03-27,63,0.017999999999999794
10006205.SH,南方中证500ETF期权2406认购4.921,C,4.921,20231026,20240626,2024-01-24,SSE,0.1973,0.1973,0.1989,0.225,0.1638,0.2168,0.2176,3709.0,720.2342,5281.0,2024-06-26,154,0.09699999999999953
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-01-25,SSE,0.044,0.044,0.043,0.0806,0.0359,0.0766,0.0766,141988.0,8522.3421,44764.0,2024-02-28,34,0.08399999999999963
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-01-25,SSE,0.064,0.064,0.0651,0.1119,0.0572,0.1114,0.1114,22255.0,1948.1182,17453.0,2024-03-27,62,0.08399999999999963
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-01-25,SSE,0.1166,0.1166,0.1173,0.1783,0.1105,0.1737,0.1737,6052.0,884.397,16438.0,2024-06-26,153,0.0009999999999994458
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-01-25,SSE,0.1778,,0.1709,0.23,0.1665,0.2299,0.2299,665.0,136.7814,410.0,2024-09-25,244,0.0009999999999994458
10006540.SH,南方中证500ETF期权2402认购5.00,C,5.0,20231228,20240228,2024-01-26,SSE,0.2099,0.2099,0.1976,0.2082,0.1515,0.1612,0.1612,52887.0,9588.0407,22520.0,2024-02-28,33,0.10899999999999999
10005801.SH,南方中证500ETF期权2403认购5.00,C,5.0,20230727,20240327,2024-01-26,SSE,0.2396,0.2396,0.2334,0.2377,0.1876,0.1926,0.1926,7479.0,1568.8327,7289.0,2024-03-27,61,0.10899999999999999
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-01-26,SSE,0.1737,0.1737,0.1698,0.1745,0.1467,0.1506,0.1506,3712.0,587.9332,16512.0,2024-06-26,152,0.05799999999999983
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-01-26,SSE,0.2299,0.2299,0.226,0.226,0.195,0.2005,0.2017,987.0,207.3279,630.0,2024-09-25,243,0.05799999999999983
10006540.SH,南方中证500ETF期权2402认购5.00,C,5.0,20231228,20240228,2024-01-29,SSE,0.1612,0.1612,0.1715,0.1843,0.1153,0.1165,0.1165,70815.0,9529.419,26941.0,2024-02-28,30,0.0129999999999999
10005801.SH,南方中证500ETF期权2403认购5.00,C,5.0,20230727,20240327,2024-01-29,SSE,0.1926,0.1926,0.2002,0.2174,0.15,0.15,0.15,8727.0,1478.0568,7963.0,2024-03-27,58,0.0129999999999999
10006205.SH,南方中证500ETF期权2406认购4.921,C,4.921,20231026,20240626,2024-01-29,SSE,0.2701,0.2701,0.2758,0.2772,0.2206,0.2209,0.2222,1833.0,437.7619,4450.0,2024-06-26,149,0.09199999999999964
10006769.SH,南方中证500ETF期权2409认购4.921,C,4.921,20240125,20240925,2024-01-29,SSE,0.3166,0.3178,0.3277,0.3277,0.255,0.255,0.255,446.0,126.2099,397.0,2024-09-25,240,0.09199999999999964
10006539.SH,南方中证500ETF期权2402认购4.90,C,4.9,20231228,20240228,2024-01-30,SSE,0.1706,0.1706,0.1595,0.1824,0.106,0.1115,0.1115,38506.0,5565.8889,22306.0,2024-02-28,29,0.010999999999999233
10005905.SH,南方中证500ETF期权2403认购4.90,C,4.9,20230822,20240327,2024-01-30,SSE,0.2044,0.2044,0.1947,0.2099,0.1408,0.1458,0.1458,5691.0,999.5653,5608.0,2024-03-27,57,0.010999999999999233
10006205.SH,南方中证500ETF期权2406认购4.921,C,4.921,20231026,20240626,2024-01-30,SSE,0.2222,0.2209,0.2058,0.2295,0.1761,0.1816,0.1816,2688.0,549.5741,4137.0,2024-06-26,148,0.010000000000000675
10006769.SH,南方中证500ETF期权2409认购4.921,C,4.921,20240125,20240925,2024-01-30,SSE,0.255,0.255,0.2608,0.2808,0.2363,0.2389,0.2389,691.0,181.3156,461.0,2024-09-25,239,0.010000000000000675
10006538.SH,南方中证500ETF期权2402认购4.80,C,4.8,20231228,20240228,2024-01-31,SSE,0.1617,0.1617,0.16,0.1822,0.1195,0.1239,0.1239,47398.0,6840.4355,17662.0,2024-02-28,28,0.01699999999999946
10006149.SH,南方中证500ETF期权2403认购4.80,C,4.8,20231020,20240327,2024-01-31,SSE,0.1941,0.1941,0.189,0.2055,0.1565,0.1565,0.1565,7050.0,1260.8894,4037.0,2024-03-27,56,0.01699999999999946
10006204.SH,南方中证500ETF期权2406认购4.823,C,4.823,20231026,20240626,2024-01-31,SSE,0.2248,0.2248,0.2316,0.2316,0.1889,0.1889,0.1889,1433.0,298.7067,1986.0,2024-06-26,147,0.040000000000000036
10006768.SH,南方中证500ETF期权2409认购4.823,C,4.823,20240125,20240925,2024-01-31,SSE,0.2802,0.2802,0.2768,0.2768,0.2478,0.2528,0.2363,445.0,114.8805,386.0,2024-09-25,238,0.040000000000000036
10006538.SH,南方中证500ETF期权2402认购4.80,C,4.8,20231228,20240228,2024-02-01,SSE,0.1239,0.1239,0.119,0.159,0.106,0.1109,0.1109,68978.0,8679.8279,22135.0,2024-02-28,27,0.03500000000000014
10006149.SH,南方中证500ETF期权2403认购4.80,C,4.8,20231020,20240327,2024-02-01,SSE,0.1565,0.1565,0.149,0.1924,0.1415,0.1495,0.1495,6476.0,1072.5846,4687.0,2024-03-27,55,0.03500000000000014
10006203.SH,南方中证500ETF期权2406认购4.724,C,4.724,20231026,20240626,2024-02-01,SSE,0.2333,0.237,0.2301,0.2618,0.2093,0.2232,0.2222,814.0,188.7971,1801.0,2024-06-26,146,0.04099999999999948
10006767.SH,南方中证500ETF期权2409认购4.724,C,4.724,20240125,20240925,2024-02-01,SSE,0.2831,0.2854,0.2648,0.3047,0.2623,0.268,0.268,724.0,207.271,386.0,2024-09-25,237,0.04099999999999948
10006715.SH,南方中证500ETF期权2402认购4.60,C,4.6,20240122,20240228,2024-02-02,SSE,0.2241,0.2241,0.2293,0.26,0.1139,0.1507,0.1507,24880.0,3950.5999,9917.0,2024-02-28,26,0.03699999999999992
10006717.SH,南方中证500ETF期权2403认购4.60,C,4.6,20240122,20240327,2024-02-02,SSE,0.2536,0.2559,0.2575,0.2809,0.1393,0.1844,0.1844,4705.0,867.2097,3166.0,2024-03-27,54,0.03699999999999992
10006491.SH,南方中证500ETF期权2406认购4.626,C,4.626,20231227,20240626,2024-02-02,SSE,0.2706,0.2734,0.29,0.29,0.1756,0.2144,0.2123,1598.0,332.4831,1590.0,2024-06-26,145,0.010999999999999233
10006766.SH,南方中证500ETF期权2409认购4.626,C,4.626,20240125,20240925,2024-02-02,SSE,0.3,0.3,0.3306,0.3306,0.2047,0.2616,0.2522,302.0,85.9685,407.0,2024-09-25,236,0.010999999999999233
10006723.SH,南方中证500ETF期权2402认购4.50,C,4.5,20240123,20240228,2024-02-05,SSE,0.2055,0.2055,0.197,0.2536,0.1323,0.163,0.163,57649.0,9752.4603,13194.0,2024-02-28,23,0.03500000000000014
10006725.SH,南方中证500ETF期权2403认购4.50,C,4.5,20240123,20240327,2024-02-05,SSE,0.2341,0.2341,0.224,0.2716,0.1641,0.1982,0.1982,14049.0,2827.3197,5482.0,2024-03-27,51,0.03500000000000014
10006719.SH,南方中证500ETF期权2406认购4.528,C,4.528,20240122,20240626,2024-02-05,SSE,0.2596,0.2615,0.2547,0.2868,0.175,0.2155,0.2155,3312.0,683.0004,2536.0,2024-06-26,142,0.007000000000000561
10006765.SH,南方中证500ETF期权2409认购4.528,C,4.528,20240125,20240925,2024-02-05,SSE,0.2958,0.318,0.2784,0.3217,0.2289,0.2869,0.27,408.0,103.4973,502.0,2024-09-25,233,0.007000000000000561
10006539.SH,南方中证500ETF期权2402认购4.90,C,4.9,20231228,20240228,2024-02-06,SSE,0.039,0.039,0.035,0.1644,0.035,0.147,0.147,117824.0,11925.8677,32046.0,2024-02-28,22,0.0129999999999999
10005905.SH,南方中证500ETF期权2403认购4.90,C,4.9,20230822,20240327,2024-02-06,SSE,0.0732,0.0732,0.0708,0.2136,0.0708,0.2113,0.2113,13848.0,2015.6188,6641.0,2024-03-27,50,0.0129999999999999
10006205.SH,南方中证500ETF期权2406认购4.921,C,4.921,20231026,20240626,2024-02-06,SSE,0.0957,0.0957,0.0842,0.2261,0.0842,0.2182,0.2182,3552.0,603.8632,4996.0,2024-06-26,141,0.008000000000000007
10006769.SH,南方中证500ETF期权2409认购4.921,C,4.921,20240125,20240925,2024-02-06,SSE,0.1443,0.1443,0.1315,0.2822,0.1315,0.28,0.28,961.0,194.4935,803.0,2024-09-25,232,0.008000000000000007
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-02-07,SSE,0.0352,0.0352,0.0406,0.1221,0.036,0.1205,0.1205,287473.0,23348.0478,51205.0,2024-02-28,21,0.025000000000000355
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-02-07,SSE,0.0788,0.0788,0.0825,0.195,0.079,0.195,0.195,42863.0,6068.0206,17529.0,2024-03-27,49,0.025000000000000355
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-02-07,SSE,0.1261,0.1261,0.1332,0.2623,0.1328,0.2583,0.2583,14856.0,3127.7051,16805.0,2024-06-26,140,0.05799999999999983
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-02-07,SSE,0.1771,0.176,0.1902,0.325,0.1902,0.325,0.325,1244.0,330.2452,1023.0,2024-09-25,231,0.05799999999999983
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-02-08,SSE,0.1205,0.1205,0.147,0.3372,0.1112,0.122,0.122,184900.0,37537.1779,40517.0,2024-02-28,20,0.001000000000000334
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-02-08,SSE,0.195,0.195,0.22,0.39,0.1764,0.1881,0.1881,32731.0,8649.6331,15582.0,2024-03-27,48,0.001000000000000334
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-02-08,SSE,0.2583,0.2583,0.281,0.4669,0.2662,0.2779,0.2779,9862.0,3566.0518,13469.0,2024-06-26,139,0.08199999999999985
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-02-08,SSE,0.325,0.325,0.3429,0.5215,0.3424,0.3479,0.3502,1226.0,522.7607,1366.0,2024-09-25,230,0.08199999999999985
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-02-19,SSE,0.122,0.122,0.15,0.1568,0.0493,0.0762,0.0762,130615.0,10371.4333,43732.0,2024-02-28,9,0.03500000000000014
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-02-19,SSE,0.1881,0.1881,0.1964,0.2317,0.1254,0.161,0.161,33345.0,4946.6337,19378.0,2024-03-27,37,0.03500000000000014
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-02-19,SSE,0.2779,0.2779,0.3033,0.3211,0.2135,0.2448,0.2448,3559.0,853.1646,13681.0,2024-06-26,128,0.04800000000000004
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-02-19,SSE,0.3502,0.3479,0.3654,0.3654,0.2819,0.3049,0.3049,470.0,141.3998,1320.0,2024-09-25,219,0.04800000000000004
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-02-20,SSE,0.0762,0.0762,0.0695,0.0695,0.0391,0.052,0.052,117779.0,6362.4809,44517.0,2024-02-28,8,0.03500000000000014
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-02-20,SSE,0.161,0.161,0.1549,0.1557,0.1137,0.128,0.128,34031.0,4464.6992,24888.0,2024-03-27,36,0.03500000000000014
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-02-20,SSE,0.2448,0.2448,0.2378,0.2378,0.2005,0.2218,0.2218,3344.0,721.3527,13617.0,2024-06-26,127,0.04800000000000004
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-02-20,SSE,0.3049,0.3049,0.2855,0.2923,0.2693,0.2839,0.2839,371.0,104.6299,1314.0,2024-09-25,218,0.04800000000000004
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-02-21,SSE,0.052,0.052,0.0422,0.1414,0.0363,0.0451,0.0451,207165.0,16477.5021,44415.0,2024-02-28,7,0.038000000000000256
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-02-21,SSE,0.128,0.128,0.1166,0.2059,0.1064,0.1285,0.1285,54038.0,8004.2741,27467.0,2024-03-27,35,0.038000000000000256
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-02-21,SSE,0.2218,0.2218,0.208,0.2982,0.1955,0.2251,0.225,4110.0,991.1863,13425.0,2024-06-26,126,0.04499999999999993
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-02-21,SSE,0.2839,0.2839,0.2669,0.3616,0.2599,0.2934,0.2906,825.0,263.3399,1379.0,2024-09-25,217,0.04499999999999993
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-02-22,SSE,0.0451,0.0451,0.0462,0.0853,0.0399,0.068,0.068,160184.0,9807.0206,43664.0,2024-02-28,6,0.006999999999999673
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-02-22,SSE,0.1285,0.1285,0.1249,0.1595,0.1224,0.1504,0.1504,37341.0,5296.7183,29652.0,2024-03-27,34,0.006999999999999673
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-02-22,SSE,0.225,0.2251,0.237,0.2563,0.22,0.252,0.252,5685.0,1363.2706,14778.0,2024-06-26,125,0.08999999999999986
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-02-22,SSE,0.2906,0.2934,0.3012,0.3193,0.2859,0.3145,0.3145,306.0,92.5666,1460.0,2024-09-25,216,0.08999999999999986
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-02-23,SSE,0.068,0.068,0.0728,0.09,0.0417,0.0755,0.0755,158057.0,9913.4071,39887.0,2024-02-28,5,0.030999999999999694
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-02-23,SSE,0.1504,0.1504,0.1504,0.1704,0.123,0.1684,0.1684,41909.0,6245.3983,36117.0,2024-03-27,33,0.030999999999999694
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-02-23,SSE,0.252,0.252,0.26,0.2744,0.2256,0.273,0.273,3114.0,786.8651,15201.0,2024-06-26,124,0.11399999999999988
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-02-23,SSE,0.3145,0.3145,0.3125,0.3437,0.3,0.3349,0.3463,345.0,109.5308,1608.0,2024-09-25,215,0.11399999999999988
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-02-26,SSE,0.0755,0.0755,0.07,0.105,0.0414,0.0465,0.0465,186264.0,12233.5278,35472.0,2024-02-28,2,0.020999999999999908
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-02-26,SSE,0.1684,0.1684,0.1606,0.1995,0.141,0.1478,0.1478,48555.0,8103.2225,37836.0,2024-03-27,30,0.020999999999999908
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-02-26,SSE,0.273,0.273,0.2592,0.31,0.2474,0.257,0.257,4684.0,1285.984,15672.0,2024-06-26,121,0.10400000000000009
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-02-26,SSE,0.3463,0.3349,0.3439,0.3715,0.3187,0.3341,0.3341,887.0,303.3611,1910.0,2024-09-25,212,0.10400000000000009
10006542.SH,南方中证500ETF期权2402认购5.50,C,5.5,20231228,20240228,2024-02-27,SSE,0.0018,0.0018,0.0015,0.0071,0.0009,0.006,0.006,105641.0,410.4559,60792.0,2024-02-28,1,0.10200000000000031
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-02-27,SSE,0.0592,0.0592,0.0592,0.0973,0.0504,0.0973,0.0973,89566.0,6656.3509,65274.0,2024-03-27,29,0.10200000000000031
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-02-27,SSE,0.1581,0.1581,0.1531,0.216,0.1468,0.2146,0.2146,11029.0,1936.9911,13520.0,2024-06-26,120,0.015000000000000568
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-02-27,SSE,0.2312,0.2312,0.2276,0.2929,0.2172,0.2908,0.2908,1131.0,284.7321,1968.0,2024-09-25,211,0.015000000000000568
10006541.SH,南方中证500ETF期权2402认购5.25,C,5.25,20231228,20240228,2024-02-28,SSE,0.1489,0.1489,0.1505,0.2149,0.002,0.002,0.009,99488.0,14467.2458,3197.0,2024-02-28,0,0.009000000000000341
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-02-28,SSE,0.2244,0.2244,0.2266,0.2881,0.1617,0.162,0.162,72327.0,16063.835,45348.0,2024-03-27,28,0.009000000000000341
10006206.SH,南方中证500ETF期权2406认购5.167,C,5.167,20231026,20240626,2024-02-28,SSE,0.335,0.335,0.3467,0.385,0.2792,0.28,0.28,3285.0,1098.7406,17496.0,2024-06-26,119,0.09200000000000053
10006770.SH,南方中证500ETF期权2409认购5.167,C,5.167,20240125,20240925,2024-02-28,SSE,0.4076,0.4076,0.4258,0.4462,0.3472,0.3475,0.3475,758.0,295.2864,2143.0,2024-09-25,210,0.09200000000000053
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-02-29,SSE,0.0668,0.0668,0.066,0.1396,0.0635,0.1366,0.1366,179347.0,18717.9304,71269.0,2024-03-27,27,0.06899999999999995
10006956.SH,南方中证500ETF期权2404认购5.50,C,5.5,20240229,20240424,2024-02-29,SSE,0.1137,,0.1089,0.1927,0.1073,0.1891,0.1891,6298.0,966.1183,2196.0,2024-04-24,55,0.06899999999999995
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-02-29,SSE,0.169,0.169,0.1635,0.2702,0.1501,0.2654,0.2654,5724.0,1293.2233,14888.0,2024-06-26,118,0.017999999999999794
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-02-29,SSE,0.24,0.24,0.2599,0.3277,0.2559,0.2559,0.2654,2081.0,612.7706,2784.0,2024-09-25,209,0.017999999999999794
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-03-01,SSE,0.1366,0.1366,0.1335,0.1546,0.1211,0.1413,0.1413,128809.0,17971.2267,69515.0,2024-03-27,26,0.03300000000000036
10006956.SH,南方中证500ETF期权2404认购5.50,C,5.5,20240229,20240424,2024-03-01,SSE,0.1891,0.1891,0.183,0.2062,0.1709,0.1922,0.1922,6191.0,1175.0968,3248.0,2024-04-24,54,0.03300000000000036
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-03-01,SSE,0.2654,0.2654,0.255,0.2871,0.2496,0.2726,0.2726,4845.0,1308.1739,14939.0,2024-06-26,117,0.05399999999999938
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-03-01,SSE,0.2654,0.2559,0.3129,0.3493,0.31,0.3402,0.3402,791.0,262.001,2593.0,2024-09-25,208,0.05399999999999938
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-03-04,SSE,0.1413,0.1413,0.1401,0.151,0.1092,0.1337,0.1337,87741.0,11298.8205,69031.0,2024-03-27,23,0.03500000000000014
10006956.SH,南方中证500ETF期权2404认购5.50,C,5.5,20240229,20240424,2024-03-04,SSE,0.1922,0.1922,0.1933,0.2008,0.1609,0.1847,0.1847,6840.0,1228.6377,4082.0,2024-04-24,51,0.03500000000000014
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-03-04,SSE,0.2726,0.2726,0.2828,0.284,0.2401,0.2662,0.2662,4447.0,1155.2198,15446.0,2024-06-26,114,0.0519999999999996
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-03-04,SSE,0.3402,0.3402,0.3528,0.3528,0.3101,0.3361,0.3357,173.0,56.6516,2647.0,2024-09-25,205,0.0519999999999996
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-03-05,SSE,0.1337,0.1337,0.1239,0.1329,0.0903,0.1034,0.1034,99856.0,11417.5698,72604.0,2024-03-27,22,0.06200000000000028
10006956.SH,南方中证500ETF期权2404认购5.50,C,5.5,20240229,20240424,2024-03-05,SSE,0.1847,0.1847,0.1749,0.1811,0.1402,0.1527,0.1527,6060.0,989.8147,5537.0,2024-04-24,50,0.06200000000000028
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-03-05,SSE,0.2662,0.2662,0.2575,0.2632,0.225,0.2378,0.2378,12000.0,2973.5073,13951.0,2024-06-26,113,0.024999999999999467
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-03-05,SSE,0.3357,0.3361,0.3194,0.3301,0.2959,0.3088,0.3088,755.0,238.1551,2770.0,2024-09-25,204,0.024999999999999467
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-03-06,SSE,0.1034,0.1034,0.0971,0.1308,0.0801,0.097,0.097,122399.0,12887.9216,75926.0,2024-03-27,21,0.06700000000000017
10006956.SH,南方中证500ETF期权2404认购5.50,C,5.5,20240229,20240424,2024-03-06,SSE,0.1527,0.1527,0.1447,0.1798,0.1295,0.1498,0.1498,7830.0,1198.4688,5627.0,2024-04-24,49,0.06700000000000017
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-03-06,SSE,0.2378,0.2378,0.232,0.2666,0.2124,0.2334,0.2334,3253.0,776.5201,13870.0,2024-06-26,112,0.019999999999999574
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-03-06,SSE,0.3088,0.3088,0.3029,0.335,0.2882,0.3107,0.3065,312.0,96.9016,2775.0,2024-09-25,203,0.019999999999999574
10005802.SH,南方中证500ETF期权2403认购5.25,C,5.25,20230727,20240327,2024-03-07,SSE,0.2387,0.2387,0.2456,0.27,0.1872,0.1884,0.1884,38834.0,8838.8393,40054.0,2024-03-27,20,0.11300000000000043
10006955.SH,南方中证500ETF期权2404认购5.25,C,5.25,20240229,20240424,2024-03-07,SSE,0.2828,0.2828,0.2974,0.3057,0.2315,0.2327,0.2328,1723.0,463.2645,3128.0,2024-04-24,48,0.11300000000000043
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-03-07,SSE,0.2334,0.2334,0.2419,0.2506,0.1945,0.1948,0.1959,3157.0,696.4195,14005.0,2024-06-26,111,0.04999999999999982
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-03-07,SSE,0.3065,0.3107,0.3164,0.3209,0.2675,0.2675,0.2675,711.0,203.8735,2903.0,2024-09-25,202,0.04999999999999982
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-03-08,SSE,0.0656,0.0656,0.0668,0.0958,0.0584,0.0826,0.0826,137708.0,10201.5962,78945.0,2024-03-27,19,0.06599999999999984
10006956.SH,南方中证500ETF期权2404认购5.50,C,5.5,20240229,20240424,2024-03-08,SSE,0.1136,0.1136,0.1173,0.1478,0.106,0.136,0.136,13399.0,1649.2964,9227.0,2024-04-24,47,0.06599999999999984
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-03-08,SSE,0.1959,0.1948,0.2002,0.2311,0.187,0.2247,0.2247,2919.0,604.6501,14120.0,2024-06-26,110,0.020999999999999908
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-03-08,SSE,0.2675,0.2675,0.2763,0.3077,0.2638,0.3019,0.3019,986.0,279.9874,3205.0,2024-09-25,201,0.020999999999999908
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-03-11,SSE,0.0826,0.0826,0.0799,0.1262,0.0736,0.1252,0.1252,148952.0,13973.8886,76166.0,2024-03-27,16,0.03599999999999959
10006956.SH,南方中证500ETF期权2404认购5.50,C,5.5,20240229,20240424,2024-03-11,SSE,0.136,0.136,0.1352,0.1799,0.1257,0.1799,0.1799,15683.0,2277.0113,11312.0,2024-04-24,44,0.03599999999999959
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-03-11,SSE,0.2247,0.2247,0.2185,0.27,0.212,0.2691,0.269,4334.0,1008.3414,14245.0,2024-06-26,107,0.12299999999999933
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-03-11,SSE,0.3019,0.3019,0.2965,0.3512,0.2965,0.3512,0.3512,584.0,189.0103,3184.0,2024-09-25,198,0.12299999999999933
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-03-12,SSE,0.1252,0.1252,0.1275,0.1405,0.0899,0.1029,0.1029,163157.0,18006.0034,74171.0,2024-03-27,15,0.004999999999999893
10006956.SH,南方中证500ETF期权2404认购5.50,C,5.5,20240229,20240424,2024-03-12,SSE,0.1799,0.1799,0.18,0.1954,0.1464,0.161,0.161,18359.0,3057.4902,15575.0,2024-04-24,43,0.004999999999999893
10006207.SH,南方中证500ETF期权2406认购5.413,C,5.413,20231026,20240626,2024-03-12,SSE,0.269,0.2691,0.273,0.2848,0.2365,0.2516,0.2516,4994.0,1285.4304,14855.0,2024-06-26,106,0.09199999999999964
10006771.SH,南方中证500ETF期权2409认购5.413,C,5.413,20240125,20240925,2024-03-12,SSE,0.3512,0.3512,0.3522,0.3627,0.3222,0.3371,0.3375,478.0,162.6213,3259.0,2024-09-25,197,0.09199999999999964
10005803.SH,南方中证500ETF期权2403认购5.50,C,5.5,20230727,20240327,2024-03-13,SSE,0.1029,0.1029,0.1054,0.125,0.0855,0.0944,0.0944,137561.0,14171.9602,76074.0,2024-03-27,14,0.0030000000000001137
